S U I V I    D E S    V I S A S     - LOT 31 à 34  -   IN  - BX -  CFO - BENTIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P17_T2_BX_EXE_BEN_CFO_B031_PLN_BZ_R5_145606;PLAN ECLAIRAGE R+5;27/3/2026;B031;PLN;145 606;A;R5;pdf;;;27/03/26;X;11/04/26;;;;;;;;;;;;;;;;;;;;
P17_T2_BX_EXE_BEN_CFO_B031_PLN_BZ_R6_145607;PLAN ECLAIRAGE R+6;31/3/2026;B031;PLN;145 607;A;R6;pdf;;;31/03/26;X;15/04/26;;;;;;;;;;;;;;;;;;;;
P17_T2_BX_EXE_BEN_CFO_B031_PLN_BZ_R7_145608;PLAN ECLAIRAGE R+7;31/3/2026;B031;PLN;145 608;A;R7;pdf;;;31/03/26;X;15/04/26;;;;;;;;;;;;;;;;;;;;
P17_T2_BX_EXE_BEN_CFO_B031_PLN_BZ_R0_145621;Plan de Câblage Prises de courant et FM _ RDC;31/3/2026;B031;PLN;145 621;A;R0;pdf;;;31/03/26;X;15/04/26;;;;;;;;;;;;;;;;;;;;
P17_T2_BX_EXE_BEN_CFO_B031_PLN_BZ_R1_145622;Plan de Câblage Prises de courant et FM _ R+1;31/3/2026;B031;PLN;145 622;A;R1;pdf;;;31/03/26;X;15/04/26;;;;;;;;;;;;;;;;;;;;
P17_T2_BX_EXE_BEN_CFO_B031_PLN_BZ_R2_145623;Plan de Câblage Prises de courant et FM _ R+2;31/3/2026;B031;PLN;145 623;A;R2;pdf;;;31/03/26;X;15/04/26;;;;;;;;;;;;;;;;;;;;
P17_T2_BX_EXE_BEN_CFO_B031_PLN_BZ_R3_145624;Plan de Câblage Prises de courant et FM _ R+3;31/3/2026;B031;PLN;145 624;A;R3;pdf;;;31/03/26;X;15/04/26;;;;;;;;;;;;;;;;;;;;
P17_T2_BX_EXE_BEN_CFO_B031_PLN_BZ_R4_145625;Plan de Câblage Prises de courant et FM _ R+4;31/3/2026;B031;PLN;145 625;A;R4;pdf;;;31/03/26;X;15/04/26;;;;;;;;;;;;;;;;;;;;
P17_T2_BX_EXE_BEN_CFO_B031_PLN_BZ_R5_145626;Plan de Câblage Prises de courant et FM _ R+5;31/3/2026;B031;PLN;145 626;A;R5;pdf;;;31/03/26;X;15/04/26;;;;;;;;;;;;;;;;;;;;
P17_T2_BX_EXE_BEN_CFO_B031_PLN_BZ_R6_145627;Plan de Câblage Prises de courant et FM _ R+6;31/3/2026;B031;PLN;145 627;A;R6;pdf;;;31/03/26;X;15/04/26;;;;;;;;;;;;;;;;;;;;
P17_T2_BX_EXE_BEN_CFO_B031_PLN_BZ_R7_145628;Plan de Câblage Prises de courant et FM _ R+7;31/3/2026;B031;PLN;145 628;A;R7;pdf;;;31/03/26;X;15/04/26;;;;;;;;;;;;;;;;;;;;
P17_T2_BX_EXE_BEN_CFO_B031_MAT_BZ_R0_145701;CELLULES_HT_PDL_ENEDIS;27/2/2026;B031;MAT;145 701;A;R0;pdf;;;27/02/26;X;14/03/26;VAO;;;;18/03/26;;VAO;;;;;;;17/3/2026;;HM;;;;"EGIS : VAO
-         Sous réserve de validation d’Enedis (leur approbation est à fournir),
-         Quid la réglementation UE 2024/ 573 ?
-         Coordonner l’emplacement du relais anti-retour pour GE mobile avec Enedis,
-         Prévoir les cellules pour les fusibles de la cellule de comptage,
-         Prévoir les coffrets de contrôle en partie supérieure pour raccordement des points GTB sur borniers accessibles non plombés."
P17_T2_BX_EXE_BEN_CFO_B031_MAT_BZ_TX_145710;CHEMIN_DE_CABLE_CFOCFA_BUREAU;27/2/2026;B031;MAT;145 710;A;TX;pdf;;;27/02/26;X;14/03/26;VAO;;;;;;;31/3/2026;;VAO;;;;17/3/2026;;VAO;;;;"HQE : VAO
Ok sous réserve validation BET ELEC
EGIS : VAO
-         La FIP est trop générale, indiquer les CDC prévus pour les bureaux, en fonction de l’espace, CFO ou Cfa, etc.
-         Préciser le principe de mise à la terre, fournir le descriptif de l’éclissage le cas échéant (§ 3.17.7.3 du CCTP CFO), "
P17_T2_BX_EXE_BEN_CFO_B031_MAT_BZ_TX_145720;LUMINAIRE TYPE 1, TYPE 2 ET TYPE 10;27/2/2026;B031;MAT;145 720;A;TX;pdf;;;27/02/26;X;14/03/26;VAO;;;;;;;12/3/2026;;VAO;;;;17/3/2026;;VAO;;;;"HQE : VAO
Ok sous réserve validation BET ELEC
EGIS : VAO
-         Compléter par la FIP du driver (OSRAM selon la réponse par mail). La puissance du driver doit être supérieure à celle du luminaire,
-         Système d'intégration dans plafond rayonnant à détailler et valider avec lot(s) concerné(s),
-         Sous réserve de validation de la note de calcul d’éclairement,
-         Sous réserve de validation de l'architecte et de validation de l'échantillon."
P17_T2_BX_EXE_BEN_CFO_B031_MAT_BZ_TX_145723;LUMINAIRE_TYPE_7_ET_TYPE_8_SANIT;27/2/2026;B031;MAT;145 723;A;TX;pdf;;;27/02/26;X;14/03/26;VAO;;;;;;;12/3/2026;;VAO;;;;17/3/2026;;VAO;;;;"EGIS : VAO
Ok sous réserve validation BET ELEC

HQE : VAO
-         Sous réserve de validation des notes de calcul d’éclairement,
-         Sous réserve de validation de l'architecte et de validation de l'échantillon. "
P17_T2_BX_EXE_BEN_CFO_B031_MAT_BZ_TX_145724;LUMINAIRE_TYPE_9_POUR_LES_LOCAUX TECHNIQUES;27/2/2026;B031;MAT;145 724;A;TX;pdf;;;27/02/26;X;14/03/26;VAO;;;;;;;31/3/2026;;VAO;;;;17/3/2026;;VAO;;;;"HQE : VAO
Ok sous réserve validation BET ELEC
EGIS : VAO
Fournir une fiche lisible, il manque des lettres et des mots

"
P17_T2_BX_EXE_BEN_CFO_B031_MAT_BZ_R0_145729;LUMINAIRE_HALL_ADDITIF_3_DECO;27/2/2026;B031;MAT;145 729;A;R0;pdf;;;27/02/26;X;14/03/26;VAO;;;;;;;12/3/2026;;VAO;;;;17/3/2026;;VAO;;;;"HQE : VAO
Ok sous réserve validation BET ELEC
EGIS : VAO
-         Ce luminaire est DALI, quelle commande d’éclairage est prévue ?
-         La puissance et le flux ne sont pas ceux de la NDC d‘éclairement (67W 8389lm contre 50W 6398lm dans la NDC)
-         Indiquer la couleur et la faire valider par l’archi,
-         Le luminaire semble suspendu, faire valider par l’archi (encastré dans la NDC),
-         Joindre la FIP du driver.
-         Sous réserve de validation des notes de calcul d’éclairement qui restent à fournir,
-         Sous réserve de validation de l'architecte et de validation de l'échantillon."
P17_T2_BX_EXE_BEN_CFO_B031_MAT_BZ_R0_145730;LUMINAIRE_PALIER_RDC_ADDITIF;27/2/2026;B031;MAT;145 730;A;R0;pdf;;;27/02/26;X;14/03/26;REF;;;;;;;;;;;;;;;;;;;"EGIS : REF 
-         Ce luminaire est DALI, quelle commande d’éclairage est prévue ?
-         La réf n’est pas celle indiquée dans la NDC d’éclairement (A34P1701830PDS vs A34C198 1830P dans la NDC),
-         La puissance et le flux ne sont pas ceux de la NDC d‘éclairement (29W 3620lm contre 34W 4214lm dans la NDC)
-         La longueur du luminaire n’est pas la même que celle dans la NDC (1,7m vs1,98m dans la NDC),
-         Indiquer la couleur et la faire valider par l’archi,
-         Le luminaire semble suspendu, faire valider par l’archi (encastré dans la NDC),  
-         Joindre la FIP du driver.
-         Sous réserve de validation des notes de calcul d’éclairement qui restent à fournir,
-         Sous réserve de validation de l'architecte et de validation de l'échantillon.
HQE : VAO
Ok sous réserve validation BET ELEC


"
P17_T2_BX_EXE_BEN_CFO_B031_MAT_BZ_TX_145731;LUMINAIRE_PALIER_ETAGES_ADDITIF 3;27/2/2026;B031;MAT;145 731;A;TX;pdf;;;27/02/26;X;14/03/26;VAO;;;;;;;12/3/2026;;REF;;;;17/3/2026;;VAO;;;;"HQE : VAO
Ok sous réserve validation BET ELEC
EGIS : REF
-         Ce luminaire est DALI, quelle commande d’éclairage est prévue ? (en base 1/3 + 2/3 + GTB+ face avant TD),
-         La réf n’est pas celle indiquée dans la NDC d’éclairement (A34P2261830PDS vs A34C198 1830P dans la NDC),
-         La puissance et le flux ne sont pas ceux de la NDC d‘éclairement (39W 4812lm contre 20W 2529lm dans la NDC)
-         La longueur du luminaire n’est pas la même que celle dans la NDC (2,26m vs1,98m dans la NDC),
-         Joindre la FIP du driver.
-         Sous réserve de validation des notes de calcul d’éclairement qui restent à fournir,
-         Sous réserve de validation de l'architecte et de validation de l'échantillon."
P17_T2_BX_EXE_BEN_CFO_B031_MAT_BZ_TX_145733;LUMINAIRE_TERRASSE_BORNE_LUMINEUSE;27/2/2026;B031;MAT;145 733;A;TX;pdf;;;27/02/26;X;14/03/26;VAO;;;;;;;31/3/2026;;VAO;17/3/2026;;VAO;;;;;;;"HQE : VAO
Préciser l'efficacité lumineuse du luminaires. Sous reserve Eff. Lum. > 80 lm/W
EGIS : VAO
-         L’indice IP (y compris la mise en œuvre) doit permettre une conservation et fonctionnement durable,
-         Faire valider par les certificateurs"
P17_T2_BX_EXE_BEN_CFO_B031_MAT_BZ_R0_145734;LUMINAIRE_TYPE_EXT1_EN_FACADE;27/2/2026;B031;MAT;145 734;A;R0;pdf;;;27/02/26;X;14/03/26;VAO;;;;;;;31/3/2026;;VAO;;;;17/3/2026;;VAO;;;;"HQE : VAO
Ok sous réserve validation BET ELEC
EGIS : VAO
-         Indiquer la référence exacte qui détermine la T° de couleurs et le flux (K3 ou K4 ? voir avec l’architecte)"
P17_T2_BX_EXE_BEN_CFO_B031_MAT_BZ_TX_145740;DETECTEUR_DE_PRESENCE_CIRCULATION;27/2/2026;B031;MAT;145 740;A;TX;pdf;;;27/02/26;X;14/03/26;VAO;;;;;;;31/3/2026;;VAO;;;;17/3/2026;;VSO;;;;"HQE : VSO
EGIS : VAO
o  La quantité de détecteurs doit assurer une bonne couverture en tout point,
o  Sous réserve de validation de l’échantillon,
o  Prévoir un réglage de la temporisation."
P17_T2_BX_EXE_BEN_CFO_B031_MAT_BZ_TX_145743;DETECTEUR_DE_PRESENCE_SANITAIRE;27/2/2026;B031;MAT;145 740;A;TX;pdf;;;27/02/26;X;14/03/26;VSO;;;;;;;31/3/2026;;VSO;;;;17/3/2026;;VSO;;;;"HQE : VSO
EGIS : VSO
o  Sous réserve de validation de l’échantillon,
o  Prévoir un réglage de la temporisation."
P17_T2_BX_EXE_BEN_SSI_B033_MAT_BZ_R0_146300;CENTRALE ECS;5/1/2026;B033;MAT;146 300;A;R0;pdf;;;05/01/26;X;20/01/26;REF;;;;;;;;;;;;;;;;;;;"EGIS : REF
VISAS REF pour principe de prudence. La référence du présent document est caduque et sera reprise par l'Entreprise sur demande MOEX pour rediffusion suivant une nouvelle numérotation de la liste de diffusion. Le VISA MOE sera fait sur la nouvelle numérotation. L’Entreprise doit joindre pour chaque document rediffusé les anciens VISAS pour suivi, avec le statut et l’observation associée, au-dessus du cartouche ou en folio complémentaire."
P17_T2_BX_EXE_BEN_SSI_B033_MAT_BZ_TX_146301;DETECTEUR OPTIQUE DE FUMEE;5/1/2026;B033;MAT;146 301;A;TX;pdf;;;05/01/26;X;20/01/26;REF;;;;;;;;;;;;;;;;;;;"EGIS : REF
VISAS REF pour principe de prudence. La référence du présent document est caduque et sera reprise par l'Entreprise sur demande MOEX pour rediffusion suivant une nouvelle numérotation de la liste de diffusion. Le VISA MOE sera fait sur la nouvelle numérotation. L’Entreprise doit joindre pour chaque document rediffusé les anciens VISAS pour suivi, avec le statut et l’observation associée, au-dessus du cartouche ou en folio complémentaire."
P17_T2_BX_EXE_BEN_SSI_B033_MAT_BZ_TX_146302;DM ;5/1/2026;B033;MAT;146 302;A;TX;pdf;;;05/01/26;X;20/01/26;REF;;;;;;;;;;;;;;;;;;;"EGIS : REF
VISAS REF pour principe de prudence. La référence du présent document est caduque et sera reprise par l'Entreprise sur demande MOEX pour rediffusion suivant une nouvelle numérotation de la liste de diffusion. Le VISA MOE sera fait sur la nouvelle numérotation. L’Entreprise doit joindre pour chaque document rediffusé les anciens VISAS pour suivi, avec le statut et l’observation associée, au-dessus du cartouche ou en folio complémentaire."
P17_T2_BX_EXE_BEN_SSI_B033_MAT_BZ_R0_146303;CENTRALE CMSI;27/2/2026;B033;MAT;146 303;A;R0;pdf;;;27/02/26;X;14/03/26;;;;;;;;;;;;;;;;;;;;
P17_T2_BX_EXE_BEN_SSI_B033_MAT_BZ_TX_146304;BAAS;27/2/2026;B033;MAT;146 304;A;TX;pdf;;;27/02/26;X;14/03/26;;;;;;;;;;;;;;;;;;;;
P17_T2_BX_EXE_BEN_SSI_B033_MAT_BZ_TX_146305;BAAL;27/2/2026;B033;MAT;146 305;A;TX;pdf;;;27/02/26;X;14/03/26;;;;;;;;;;;;;;;;;;;;
P17_T2_BX_EXE_BEN_SSI_B033_MAT_BZ_TX_146307;TRE;27/2/2026;B033;MAT;146 307;A;TX;pdf;;;27/02/26;X;14/03/26;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
